r	401	1358	5	5	0	0	55s	100	1	3500
r	415	1342	5	5	0	0	55s	100	1	3500
r	426	1356	5	5	0	0	55s	100	1	3500
r	450	1351	5	5	0	0	55s	100	1	3500
r	458	1367	5	5	0	0	55s	100	1	3500
r	475	1358	5	5	0	0	55s	100	1	3500
r	367	1347	5	5	0	0	55s	100	1	3500
r	346	1328	5	5	0	0	55s	100	1	3500
r	330	1333	5	5	0	0	55s	100	1	3500
r	323	1314	5	5	0	0	55s	100	1	3500
r	346	1336	5	5	0	0	55s	100	1	3501
r	370	1348	5	5	0	0	55s	100	1	3501
r	393	1359	5	5	0	0	55s	100	1	3501
r	399	1342	5	5	0	0	55s	100	1	3501
r	412	1355	5	5	0	0	55s	100	1	3501
r	434	1355	5	5	0	0	55s	100	1	3501
r	445	1354	5	5	0	0	55s	100	1	3501
r	357	1337	5	5	0	0	55s	100	1	3501
r	501	1372	5	5	0	0	55s	100	1	3503
r	508	1438	5	5	0	0	55s	100	1	3503
r	521	1446	5	5	0	0	55s	100	1	3504
r	521	1424	5	5	0	0	55s	100	1	3504
r	542	1444	5	5	0	0	55s	100	1	3504
r	533	1429	5	5	0	0	55s	100	1	3503
r	568	1425	5	5	0	0	55s	100	1	3504
r	584	1429	5	5	0	0	55s	100	1	3504
r	589	1413	5	5	0	0	55s	100	1	3504
r	602	1417	5	5	0	0	55s	100	1	3504
r	627	1402	5	5	0	0	55s	100	1	3504
r	612	1399	5	5	0	0	55s	100	1	3504
r	620	1411	5	5	0	0	55s	100	1	3504
r	617	1408	5	5	0	0	55s	100	1	3503
r	626	1419	5	5	0	0	55s	100	1	3503
r	619	1378	5	5	0	0	55s	100	1	3503
r	620	1360	5	5	0	0	55s	100	1	3503
r	626	1357	5	5	0	0	55s	100	1	3503
r	622	1346	5	5	0	0	55s	100	1	3503
r	627	1336	5	5	0	0	55s	100	1	3503
r	632	1333	5	5	0	0	55s	100	1	3503
r	631	1316	5	5	0	0	55s	100	1	3503
r	625	1352	5	5	0	0	55s	100	1	3504
r	630	1338	5	5	0	0	55s	100	1	3504
r	641	1292	5	5	0	0	55s	100	1	3505
r	649	1276	5	5	0	0	55s	100	1	3505
r	656	1253	5	5	0	0	55s	100	1	3505
r	662	1223	5	5	0	0	55s	100	1	3505
r	641	1308	5	5	0	0	55s	100	1	3504
r	638	1296	5	5	0	0	55s	100	1	3504
r	650	1283	5	5	0	0	55s	100	1	3504
r	654	1265	5	5	0	0	55s	100	1	3504
r	670	1251	5	5	0	0	55s	100	1	3504
r	665	1200	5	5	0	0	55s	100	1	3505
r	646	1192	5	5	0	0	55s	100	1	3505
r	637	1177	5	5	0	0	55s	100	1	3505
r	630	1166	5	5	0	0	55s	100	1	3505
r	651	1173	5	5	0	0	55s	100	1	3505
r	643	1173	5	5	0	0	55s	100	1	3504
r	666	1205	5	5	0	0	55s	100	1	3504
r	659	1185	5	5	0	0	55s	100	1	3504
r	603	1149	5	5	0	0	55s	100	1	3505
r	608	1165	5	5	0	0	55s	100	1	3505
r	573	1152	5	5	0	0	55s	100	1	3505
r	575	1179	5	5	0	0	55s	100	1	3505
r	570	1202	5	5	0	0	55s	100	1	3505
r	554	1178	5	5	0	0	55s	100	1	3505
r	613	1159	5	5	0	0	55s	100	1	3506
r	593	1150	5	5	0	0	55s	100	1	3506
r	582	1164	5	5	0	0	55s	100	1	3506
r	563	1164	5	5	0	0	55s	100	1	3507
r	565	1185	5	5	0	0	55s	100	1	3507
r	560	1192	5	5	0	0	55s	100	1	3507
r	579	1194	5	5	0	0	55s	100	1	3507
r	581	1151	5	5	0	0	55s	100	1	3507
r	582	1208	5	5	0	0	55s	100	1	3508
r	575	1205	5	5	0	0	55s	100	1	3508
r	583	1205	5	5	0	0	55s	100	1	3508
r	537	1141	5	5	0	0	55s	100	1	3509
r	518	1129	5	5	0	0	55s	100	1	3509
r	546	1148	5	5	0	0	55s	100	1	3506
r	522	1137	5	5	0	0	55s	100	1	3506
r	533	1133	5	5	0	0	55s	100	1	3506
r	495	1114	5	5	0	0	55s	100	1	3505
r	474	1094	5	5	0	0	55s	100	1	3505
r	458	1091	5	5	0	0	55s	100	1	3505
r	489	1098	5	5	0	0	55s	100	1	3505
r	500	1119	5	5	0	0	55s	100	1	3505
r	481	1110	5	5	0	0	55s	100	1	3506
r	467	1092	5	5	0	0	55s	100	1	3506
r	428	1079	5	5	0	0	55s	100	1	3506
r	438	1082	5	5	0	0	55s	100	1	3506
r	450	1106	5	5	0	0	55s	100	1	3506
r	441	1083	5	5	0	0	55s	100	1	3504
r	444	1089	5	5	0	0	55s	100	1	3504
r	464	1094	5	5	0	0	55s	100	1	3504
r	633	861	5	5	0	0	55s	100	1	3504
r	649	867	5	5	0	0	55s	100	1	3504
r	655	873	5	5	0	0	55s	100	1	3504
r	665	881	5	5	0	0	55s	100	1	3504
r	651	888	5	5	0	0	55s	100	1	3504
r	644	889	5	5	0	0	55s	100	1	3504
r	661	907	5	5	0	0	55s	100	1	3504
r	676	914	5	5	0	0	55s	100	1	3504
r	685	939	5	5	0	0	55s	100	1	3504
r	684	961	5	5	0	0	55s	100	1	3504
r	673	980	5	5	0	0	55s	100	1	3504
r	660	983	5	5	0	0	55s	100	1	3504
r	610	890	5	5	0	0	55s	100	1	3504
r	605	908	5	5	0	0	55s	100	1	3504
r	604	941	5	5	0	0	55s	100	1	3504
r	626	958	5	5	0	0	55s	100	1	3504
r	630	982	5	5	0	0	55s	100	1	3504
r	630	1010	5	5	0	0	55s	100	1	3504
r	572	927	5	5	0	0	55s	100	1	3504
r	555	940	5	5	0	0	55s	100	1	3504
r	537	960	5	5	0	0	55s	100	1	3504
r	543	978	5	5	0	0	55s	100	1	3504
r	532	991	5	5	0	0	55s	100	1	3504
r	510	999	5	5	0	0	55s	100	1	3504
r	482	1007	5	5	0	0	55s	100	1	3504
r	445	1010	5	5	0	0	55s	100	1	3504
r	438	1027	5	5	0	0	55s	100	1	3504
r	418	1032	5	5	0	0	55s	100	1	3504
r	405	1052	5	5	0	0	55s	100	1	3504
r	421	1059	5	5	0	0	55s	100	1	3504
r	625	1036	5	5	0	0	55s	100	1	3504
r	625	1048	5	5	0	0	55s	100	1	3504
r	600	1067	5	5	0	0	55s	100	1	3504
r	594	1078	5	5	0	0	55s	100	1	3504
r	574	1097	5	5	0	0	55s	100	1	3504
r	556	1115	5	5	0	0	55s	100	1	3504
r	651	1052	5	5	0	0	55s	100	1	3504
r	656	1076	5	5	0	0	55s	100	1	3504
r	628	1111	5	5	0	0	55s	100	1	3504
r	639	1127	5	5	0	0	55s	100	1	3504
r	653	1098	5	5	0	0	55s	100	1	3504
r	621	1123	5	5	0	0	55s	100	1	3510
r	637	1112	5	5	0	0	55s	100	1	3510
r	636	1084	5	5	0	0	55s	100	1	3510
r	669	1100	5	5	0	0	55s	100	1	3510
r	644	1115	5	5	0	0	55s	100	1	3510
r	641	1091	5	5	0	0	55s	100	1	3510
r	643	1058	5	5	0	0	55s	100	1	3510
r	662	1057	5	5	0	0	55s	100	1	3510
r	642	1036	5	5	0	0	55s	100	1	3510
r	587	1092	5	5	0	0	55s	100	1	3506
r	570	1113	5	5	0	0	55s	100	1	3506
r	619	1066	5	5	0	0	55s	100	1	3506
r	648	1003	5	5	0	0	55s	100	1	3506
r	593	918	5	5	0	0	55s	100	1	3503
r	635	865	5	5	0	0	55s	100	1	3503
r	614	958	5	5	0	0	55s	100	1	3503
r	690	949	5	5	0	0	55s	100	1	3503
r	631	1034	5	5	0	0	55s	100	1	3503
r	674	981	5	5	0	0	55s	100	1	3503
r	652	1107	5	5	0	0	55s	100	1	3503
r	497	1002	5	5	0	0	55s	100	1	3503
