//Metin 2 Episode 2 -----------------------------------------------------------------------------------
//NPC Regen -----------------------------------------------------------------------------------
m	831	1279	0	0	0	1	1m	100	1	9012
m	803	1210	0	0	0	1	1m	100	1	20010
m	754	1044	0	0	0	1	1m	100	1	20349
m	665	1237	0	0	0	0	1m	100	1	20383
m	665	1242	0	0	0	0	1m	100	1	20378
m	649	1272	0	0	0	0	1m	100	1	9005
m	1430	1140	0	0	0	1	1m	100	1	20382
m	693	1190	0	0	0	2	1m	100	1	20017
m	1430	124     0	0	0	1	1m	100	1	10103
m	732	92	0	0	0	1	1m	100	1	10101
m	614	1304	0	0	0	2	1m	100	1	20381
m	587	1314	0	0	0	2	1m	100	1	20377
m	550	1278	0	0	0	3	1m	100	1	20380
m	504	1211	0	0	0	0	1m	100	1	20016
m	606	1242	0	0	0	3	1m	100	1	9001
m	579	1234	0	0	0	3	1m	100	1	9002
m	579	1223	0	0	0	3	1m	100	1	9003
m	618	1133	0	0	0	1	1m	100	1	20001
// Guards Regen
m	848	1172	0	0	0	0	1m	100	1	20373
m	800	1162	0	0	0	0	1m	100	1	20373
m	833	1141	25	25	0	0	1m	100	1	20374
m	833	1141	25	25	0	0	1m	100	1	20374
m	892	1138	0	0	0	0	1m	100	1	20373
m	905	1178	0	0	0	0	1m	100	1	20374
m	928	1241	0	0	0	0	1m	100	1	20373
m	682	1093	0	0	0	0	1m	100	1	20374
m	655	993	0	0	0	0	1m	100	1	20374
m	623	975	0	0	0	0	1m	100	1	20374
m	651	926	0	0	0	0	1m	100	1	20373
m	588	1135	0	0	0	0	1m	100	1	20374
m	533	10065	0	0	0	0	1m	100	1	20373
m	455	1004	0	0	0	0	1m	100	1	20374
