r	336	1114	1	1	0	0	60s	100	1	3000
r	337	1072	1	1	0	0	60s	100	1	3000
r	305	1081	1	1	0	0	60s	100	1	3000
r	317	1052	1	1	0	0	60s	100	1	3001
r	284	1040	1	1	0	0	60s	100	1	3001
r	277	1007	1	1	0	0	60s	100	1	3000
r	249	1007	1	1	0	0	60s	100	1	3000
r	262	1025	1	1	0	0	60s	100	1	3001
r	283	955	1	1	0	0	60s	100	1	3002
r	255	955	1	1	0	0	60s	100	1	3002
r	288	875	1	1	0	0	60s	100	1	3002
r	246	869	1	1	0	0	60s	100	1	3002
r	263	823	1	1	0	0	60s	100	1	3001
r	289	975	1	1	0	0	60s	100	1	3001
r	285	908	1	1	0	0	60s	100	1	3001
r	395	854	1	1	0	0	60s	100	1	3000
r	439	865	1	1	0	0	60s	100	1	3000
r	453	836	1	1	0	0	60s	100	1	3000
r	426	843	1	1	0	0	60s	100	1	3001
r	374	790	1	1	0	0	60s	100	1	3001
r	326	747	1	1	0	0	60s	100	1	3002
r	289	754	1	1	0	0	60s	100	1	3002
r	266	778	1	1	0	0	60s	100	1	3002
r	201	790	1	1	0	0	60s	100	1	3002
r	550	835	1	1	0	0	60s	100	1	3002
r	628	844	1	1	0	0	60s	100	1	3000
r	212	645	1	1	0	0	60s	100	1	3003
r	236	617	1	1	0	0	60s	100	1	3003
r	284	630	1	1	0	0	60s	100	1	3003
r	308	653	1	1	0	0	60s	100	1	3003
r	249	647	1	1	0	0	60s	100	1	3003
r	209	687	1	1	0	0	60s	100	1	3003
r	234	690	1	1	0	0	60s	100	1	3003
r	203	720	1	1	0	0	60s	100	1	3003
r	205	755	1	1	0	0	60s	100	1	3003
r	229	730	1	1	0	0	60s	100	1	3003
r	257	746	1	1	0	0	60s	100	1	3004
r	238	660	1	1	0	0	60s	100	1	3004
r	329	695	1	1	0	0	60s	100	1	3004
r	291	719	1	1	0	0	60s	100	1	3004
r	278	652	1	1	0	0	60s	100	1	3004
r	249	674	1	1	0	0	60s	100	1	3004
r	217	662	1	1	0	0	60s	100	1	3001
r	320	717	1	1	0	0	60s	100	1	3001
r	316	666	1	1	0	0	60s	100	1	3001
r	217	585	1	1	0	0	60s	100	1	3005
r	243	584	1	1	0	0	60s	100	1	3005
r	226	535	1	1	0	0	60s	100	1	3005
r	275	495	1	1	0	0	60s	100	1	3005
r	216	461	1	1	0	0	60s	100	1	3005
r	365	468	1	1	0	0	60s	100	1	3005
r	191	420	1	1	0	0	60s	100	1	3005
r	237	295	1	1	0	0	60s	100	1	3005
r	238	252	1	1	0	0	60s	100	1	3005
r	306	255	1	1	0	0	60s	100	1	3005
r	402	383	1	1	0	0	60s	100	1	3005
r	410	451	1	1	0	0	60s	100	1	3005
r	254	555	1	1	0	0	60s	100	1	3006
r	213	552	1	1	0	0	60s	100	1	3006
r	238	476	1	1	0	0	60s	100	1	3006
r	233	430	1	1	0	0	60s	100	1	3006
r	176	363	1	1	0	0	60s	100	1	3006
r	203	303	1	1	0	0	60s	100	1	3006
r	239	496	1	1	0	0	60s	100	1	3006
r	338	492	1	1	0	0	60s	100	1	3006
r	392	414	1	1	0	0	60s	100	1	3006
r	245	315	1	1	0	0	60s	100	1	3006
r	178	328	1	1	0	0	60s	100	1	3007
r	243	270	1	1	0	0	60s	100	1	3007
r	184	389	1	1	0	0	60s	100	1	3007
r	252	466	1	1	0	0	60s	100	1	3007
r	375	447	1	1	0	0	60s	100	1	3007
r	254	487	1	1	0	0	60s	100	1	3008
r	314	494	1	1	0	0	60s	100	1	3008
r	206	436	1	1	0	0	60s	100	1	3008
r	256	284	1	1	0	0	60s	100	1	3008
r	273	225	1	1	0	0	60s	100	1	3008
r	194	326	1	1	0	0	60s	100	1	3009
r	416	389	1	1	0	0	60s	100	1	3009
r	197	434	1	1	0	0	60s	100	1	3010
r	218	306	1	1	0	0	60s	100	1	3010
r	328	257	1	1	0	0	60s	100	1	3010
r	411	402	1	1	0	0	60s	100	1	3010
r	231	791	1	1	0	0	60s	100	1	3003
r	236	814	1	1	0	0	60s	100	1	3003
r	616	771	1	1	0	0	60s	100	1	3000
r	590	710	1	1	0	0	60s	100	1	3000
r	417	228	1	1	0	0	60s	100	1	3000
r	564	175	1	1	0	0	60s	100	1	3000
r	585	336	1	1	0	0	60s	100	1	3000
r	567	500	1	1	0	0	60s	100	1	3000
r	682	277	1	1	0	0	60s	100	1	3000
r	652	206	1	1	0	0	60s	100	1	3000
r	435	564	1	1	0	0	60s	100	1	3000
r	484	682	1	1	0	0	60s	100	1	3000
r	433	594	1	1	0	0	60s	100	1	3001
r	477	432	1	1	0	0	60s	100	1	3001
