r	187	1364	5	5	0	0	60s	100	1	3550
r	200	1382	5	5	0	0	60s	100	1	3550
r	225	1385	5	5	0	0	60s	100	1	3550
r	213	1326	5	5	0	0	60s	100	1	3550
r	268	1399	5	5	0	0	60s	100	1	3550
r	301	1410	5	5	0	0	60s	100	1	3550
r	293	1390	5	5	0	0	60s	100	1	3550
r	324	1361	5	5	0	0	60s	100	1	3550
r	331	1325	5	5	0	0	60s	100	1	3550
r	324	1297	5	5	0	0	60s	100	1	3550
r	348	1273	5	5	0	0	60s	100	1	3550
r	345	1223	5	5	0	0	60s	100	1	3550
r	185	1279	5	5	0	0	60s	100	1	3550
r	219	1293	5	5	0	0	60s	100	1	3550
r	162	1258	5	5	0	0	60s	100	1	3550
r	168	1193	5	5	0	0	60s	100	1	3550
r	202	1367	5	5	0	0	60s	100	1	3551
r	177	1289	5	5	0	0	60s	100	1	3551
r	314	1396	5	5	0	0	60s	100	1	3551
r	311	1316	5	5	0	0	60s	100	1	3551
r	350	1285	5	5	0	0	60s	100	1	3551
r	270	1377	5	5	0	0	60s	100	1	3551
r	193	1340	5	5	0	0	60s	100	1	3552
r	242	1390	5	5	0	0	60s	100	1	3552
r	203	1301	5	5	0	0	60s	100	1	3552
r	340	1309	5	5	0	0	60s	100	1	3552
r	364	1238	5	5	0	0	60s	100	1	3552
r	182	1259	5	5	0	0	60s	100	1	3552
r	213	1390	5	5	0	0	60s	100	1	3553
r	239	1368	5	5	0	0	60s	100	1	3553
r	235	1341	5	5	0	0	60s	100	1	3553
r	289	1359	5	5	0	0	60s	100	1	3553
r	353	1256	5	5	0	0	60s	100	1	3553
r	171	1237	5	5	0	0	60s	100	1	3553
r	267	1358	5	5	0	0	60s	100	1	3554
r	317	1340	5	5	0	0	60s	100	1	3554
r	223	1359	5	5	0	0	60s	100	1	3554
r	153	1203	5	5	0	0	60s	100	1	3554
r	344	1177	5	5	0	0	60s	100	1	3554
r	351	1197	5	5	0	0	60s	100	1	3554
r	234	1282	5	5	0	0	60s	100	1	3554
r	258	1368	5	5	0	0	60s	100	1	3555
r	253	1387	5	5	0	0	60s	100	1	3555
r	278	1386	5	5	0	0	60s	100	1	3555
r	191	1313	5	5	0	0	60s	100	1	3555
r	187	1255	5	5	0	0	60s	100	1	3555
r	162	1213	5	5	0	0	60s	100	1	3555
r	328	1175	5	5	0	0	60s	100	1	3555
r	347	1245	5	5	0	0	60s	100	1	3555
r	325	1408	5	5	0	0	60s	100	1	3555
