g	1101	1182	10	10	0	0	90s	100	1	2709
g	1110	1196	10	10	0	0	90s	100	1	2709
g	1075	1198	10	10	0	0	90s	100	1	2709
g	1041	1227	10	10	0	0	90s	100	1	2709
g	1021	1230	10	10	0	0	90s	100	1	2709
g	984	1235	10	10	0	0	90s	100	1	2709
g	1081	1237	10	10	0	0	90s	100	1	2709
g	1213	1086	10	10	0	0	90s	100	1	2708
g	1198	1102	10	10	0	0	90s	100	1	2708
g	1173	1104	10	10	0	0	90s	100	1	2708
g	1147	1228	10	10	0	0	90s	100	1	2708
g	1145	1234	10	10	0	0	90s	100	1	2708
g	1125	1241	10	10	0	0	90s	100	1	2708
g	1165	1243	10	10	0	0	90s	100	1	2708
g	1248	882	10	10	0	0	90s	100	1	2707
g	1246	900	10	10	0	0	90s	100	1	2707
g	1203	934	10	10	0	0	90s	100	1	2707
g	1221	943	10	10	0	0	90s	100	1	2707
g	1242	953	10	10	0	0	90s	100	1	2707
g	1216	970	10	10	0	0	90s	100	1	2707
g	1199	973	10	10	0	0	90s	100	1	2707
g	1238	987	10	10	0	0	90s	100	1	2707
g	1151	988	10	10	0	0	90s	100	1	2707
g	1224	989	10	10	0	0	90s	100	1	2707
g	1242	989	10	10	0	0	90s	100	1	2707
g	1151	994	10	10	0	0	90s	100	1	2707
g	1187	1021	10	10	0	0	90s	100	1	2707
g	1119	1034	10	10	0	0	90s	100	1	2707
g	1207	1045	10	10	0	0	90s	100	1	2707
g	1094	1070	10	10	0	0	90s	100	1	2707
g	1113	1073	10	10	0	0	90s	100	1	2707
g	1069	1074	10	10	0	0	90s	100	1	2707
g	1058	1080	10	10	0	0	90s	100	1	2707
g	1111	1082	10	10	0	0	90s	100	1	2707
g	1057	1085	10	10	0	0	90s	100	1	2707
g	1063	1118	10	10	0	0	90s	100	1	2707
g	1111	1129	10	10	0	0	90s	100	1	2707
g	1076	1133	10	10	0	0	90s	100	1	2707
g	929	1149	10	10	0	0	90s	100	1	2707
